# Table name/description: "Top8000 Leu (raw)"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 72 true
#   x2: 0.0 360.0 72 true
# List of table coordinates and values. (Value is last number on each line.)
2.5 142.5 8.734387282732117E-6
2.5 147.5 8.734387282732117E-6
2.5 152.5 3.493754913092847E-5
2.5 157.5 3.493754913092847E-5
2.5 162.5 3.493754913092847E-5
2.5 167.5 3.493754913092847E-5
2.5 172.5 3.493754913092847E-5
2.5 177.5 8.734387282732117E-6
2.5 182.5 8.734387282732117E-6
7.5 52.5 8.734387282732117E-6
7.5 57.5 8.734387282732117E-6
7.5 62.5 8.734387282732117E-6
7.5 137.5 8.734387282732117E-6
7.5 142.5 8.734387282732117E-6
7.5 147.5 3.493754913092847E-5
7.5 152.5 3.493754913092847E-5
7.5 157.5 3.493754913092847E-5
7.5 162.5 3.493754913092847E-5
7.5 167.5 3.493754913092847E-5
7.5 172.5 3.493754913092847E-5
7.5 177.5 8.734387282732117E-6
7.5 182.5 8.734387282732117E-6
12.5 27.5 8.734387282732117E-6
12.5 32.5 2.620316184819635E-5
12.5 37.5 3.493754913092847E-5
12.5 42.5 3.493754913092847E-5
12.5 47.5 6.987509826185693E-5
12.5 52.5 8.734387282732117E-5
12.5 57.5 9.607826011005329E-5
12.5 62.5 9.607826011005329E-5
12.5 67.5 8.734387282732117E-5
12.5 72.5 3.493754913092847E-5
12.5 77.5 8.734387282732117E-6
12.5 132.5 8.734387282732117E-6
12.5 137.5 8.734387282732117E-6
12.5 142.5 3.493754913092847E-5
12.5 147.5 3.493754913092847E-5
12.5 152.5 4.3671936413660584E-5
12.5 157.5 5.24063236963927E-5
12.5 162.5 6.114071097912482E-5
12.5 167.5 5.24063236963927E-5
12.5 172.5 3.493754913092847E-5
12.5 177.5 3.493754913092847E-5
12.5 182.5 8.734387282732117E-6
17.5 12.5 8.734387282732117E-6
17.5 17.5 8.734387282732117E-6
17.5 22.5 3.493754913092847E-5
17.5 27.5 8.734387282732117E-5
17.5 32.5 9.607826011005329E-5
17.5 37.5 1.1354703467551752E-4
17.5 42.5 1.7468774565464234E-4
17.5 47.5 2.183596820683029E-4
17.5 52.5 2.5329723119923135E-4
17.5 57.5 2.7950039304742774E-4
17.5 62.5 2.7950039304742774E-4
17.5 67.5 2.3582845663376714E-4
17.5 72.5 1.7468774565464234E-4
17.5 77.5 8.734387282732117E-5
17.5 82.5 3.493754913092847E-5
17.5 87.5 8.734387282732117E-6
17.5 132.5 8.734387282732117E-6
17.5 137.5 8.734387282732117E-6
17.5 142.5 3.493754913092847E-5
17.5 147.5 3.493754913092847E-5
17.5 152.5 6.114071097912482E-5
17.5 157.5 8.734387282732117E-5
17.5 162.5 8.734387282732117E-5
17.5 167.5 6.987509826185693E-5
17.5 172.5 4.3671936413660584E-5
17.5 177.5 3.493754913092847E-5
17.5 182.5 8.734387282732117E-6
22.5 7.5 8.734387282732117E-6
22.5 12.5 3.493754913092847E-5
22.5 17.5 6.987509826185693E-5
22.5 22.5 1.048126473927854E-4
22.5 27.5 1.659533583719102E-4
22.5 32.5 1.9215652022010657E-4
22.5 37.5 2.3582845663376714E-4
22.5 42.5 2.882347803301598E-4
22.5 47.5 3.493754913092847E-4
22.5 52.5 4.192505895711416E-4
22.5 57.5 4.891256878329985E-4
22.5 62.5 4.891256878329985E-4
22.5 67.5 4.367193641366058E-4
22.5 72.5 3.231723294610883E-4
22.5 77.5 2.183596820683029E-4
22.5 82.5 9.607826011005329E-5
22.5 87.5 3.493754913092847E-5
22.5 92.5 8.734387282732117E-6
22.5 97.5 8.734387282732117E-6
22.5 102.5 8.734387282732117E-6
22.5 107.5 8.734387282732117E-6
22.5 112.5 8.734387282732117E-6
22.5 117.5 8.734387282732117E-6
22.5 122.5 8.734387282732117E-6
22.5 127.5 8.734387282732117E-6
22.5 132.5 8.734387282732117E-6
22.5 137.5 3.493754913092847E-5
22.5 142.5 3.493754913092847E-5
22.5 147.5 6.987509826185693E-5
22.5 152.5 8.734387282732117E-5
22.5 157.5 8.734387282732117E-5
22.5 162.5 8.734387282732117E-5
22.5 167.5 8.734387282732117E-5
22.5 172.5 6.987509826185693E-5
22.5 177.5 3.493754913092847E-5
22.5 182.5 2.620316184819635E-5
22.5 187.5 8.734387282732117E-6
27.5 2.5 8.734387282732117E-6
27.5 7.5 3.493754913092847E-5
27.5 12.5 8.734387282732117E-5
27.5 17.5 1.2228142195824964E-4
27.5 22.5 1.9215652022010657E-4
27.5 27.5 2.183596820683029E-4
27.5 32.5 2.7950039304742774E-4
27.5 37.5 3.057035548956241E-4
27.5 42.5 3.930474277229452E-4
27.5 47.5 5.415320115293912E-4
27.5 52.5 7.598916935976941E-4
27.5 57.5 8.472355664250153E-4
27.5 62.5 9.083762774041402E-4
27.5 67.5 8.122980172940868E-4
27.5 72.5 6.900165953358372E-4
27.5 77.5 4.0178181500567735E-4
27.5 82.5 2.3582845663376714E-4
27.5 87.5 1.048126473927854E-4
27.5 92.5 4.3671936413660584E-5
27.5 97.5 3.493754913092847E-5
27.5 102.5 3.493754913092847E-5
27.5 107.5 2.620316184819635E-5
27.5 112.5 2.620316184819635E-5
27.5 117.5 2.620316184819635E-5
27.5 122.5 3.493754913092847E-5
27.5 127.5 3.493754913092847E-5
27.5 132.5 5.24063236963927E-5
27.5 137.5 7.860948554458905E-5
27.5 142.5 8.734387282732117E-5
27.5 147.5 9.607826011005329E-5
27.5 152.5 1.048126473927854E-4
