# Table name/description: "Top8000 Ile"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 72 true
#   x2: 0.0 360.0 72 true
# List of table coordinates and values. (Value is last number on each line.)
17.5 162.5 5.6496377169813986E-5
17.5 167.5 5.6496377169813986E-5
17.5 172.5 9.886866004717447E-5
17.5 177.5 9.886866004717447E-5
17.5 182.5 5.6496377169813986E-5
17.5 187.5 5.6496377169813986E-5
17.5 192.5 1.4124094292453496E-5
22.5 57.5 5.6496377169813986E-5
22.5 62.5 9.886866004717447E-5
22.5 67.5 9.886866004717447E-5
22.5 72.5 9.886866004717447E-5
22.5 77.5 9.886866004717447E-5
22.5 82.5 5.6496377169813986E-5
22.5 87.5 5.6496377169813986E-5
22.5 92.5 4.237228287736049E-5
22.5 97.5 2.8248188584906993E-5
22.5 152.5 1.4124094292453496E-5
22.5 157.5 9.886866004717447E-5
22.5 162.5 9.886866004717447E-5
22.5 167.5 1.8361322580189544E-4
22.5 172.5 1.8361322580189544E-4
22.5 177.5 1.5536503721698847E-4
22.5 182.5 9.886866004717447E-5
22.5 187.5 9.886866004717447E-5
22.5 192.5 5.6496377169813986E-5
22.5 197.5 4.237228287736049E-5
27.5 52.5 9.886866004717447E-5
27.5 57.5 2.2598550867925594E-4
27.5 62.5 2.8248188584906994E-4
27.5 67.5 3.1073007443397694E-4
27.5 72.5 2.8248188584906994E-4
27.5 77.5 2.5423369726416294E-4
27.5 82.5 2.1186141438680244E-4
27.5 87.5 1.2711684863208147E-4
27.5 92.5 9.886866004717447E-5
27.5 97.5 9.886866004717447E-5
27.5 102.5 9.886866004717447E-5
27.5 107.5 7.062047146226749E-5
27.5 112.5 5.6496377169813986E-5
27.5 117.5 4.237228287736049E-5
27.5 122.5 1.4124094292453496E-5
27.5 127.5 2.8248188584906993E-5
27.5 132.5 4.237228287736049E-5
27.5 137.5 4.237228287736049E-5
27.5 142.5 2.8248188584906993E-5
27.5 147.5 5.6496377169813986E-5
27.5 152.5 9.886866004717447E-5
27.5 157.5 2.5423369726416294E-4
27.5 162.5 3.531023573113374E-4
27.5 167.5 4.6609511165096536E-4
27.5 172.5 4.6609511165096536E-4
27.5 177.5 3.1073007443397694E-4
27.5 182.5 2.2598550867925594E-4
27.5 187.5 1.4124094292453497E-4
27.5 192.5 9.886866004717447E-5
27.5 197.5 5.6496377169813986E-5
27.5 202.5 1.4124094292453496E-5
32.5 47.5 1.5536503721698847E-4
32.5 52.5 3.672264516037909E-4
32.5 57.5 7.909492803773958E-4
32.5 62.5 0.0011299275433962798
32.5 67.5 0.001257044392028361
32.5 72.5 0.0012287962034434542
32.5 77.5 0.0010028106947641982
32.5 82.5 7.344529032075818E-4
32.5 87.5 4.095987344811514E-4
32.5 92.5 2.5423369726416294E-4
32.5 97.5 1.9773732009434894E-4
32.5 102.5 1.8361322580189544E-4
32.5 107.5 1.2711684863208147E-4
32.5 112.5 9.886866004717447E-5
32.5 117.5 9.886866004717447E-5
32.5 122.5 9.886866004717447E-5
32.5 127.5 9.886866004717447E-5
32.5 132.5 9.886866004717447E-5
32.5 137.5 9.886866004717447E-5
32.5 142.5 9.886866004717447E-5
32.5 147.5 2.1186141438680244E-4
32.5 152.5 4.519710173585119E-4
32.5 157.5 8.756938461321168E-4
32.5 162.5 0.0013135407691981752
32.5 167.5 0.001709015409386873
32.5 172.5 0.0016242708436321521
32.5 177.5 0.0011864239205660937
32.5 182.5 7.062047146226748E-4
32.5 187.5 2.5423369726416294E-4
32.5 192.5 9.886866004717447E-5
32.5 197.5 5.6496377169813986E-5
32.5 202.5 4.237228287736049E-5
32.5 262.5 4.237228287736049E-5
32.5 267.5 5.6496377169813986E-5
32.5 272.5 5.6496377169813986E-5
32.5 277.5 5.6496377169813986E-5
32.5 282.5 5.6496377169813986E-5
32.5 287.5 1.4124094292453496E-5
37.5 42.5 9.886866004717447E-5
37.5 47.5 3.1073007443397694E-4
37.5 52.5 0.0010028106947641982
37.5 57.5 0.001793759975141594
37.5 62.5 0.002838942952783153
37.5 67.5 0.0032626657815567578
37.5 72.5 0.0032344175929718507
37.5 77.5 0.002768322481320885
37.5 82.5 0.0018643804466038614
37.5 87.5 0.0012711684863208146
37.5 92.5 7.909492803773958E-4
37.5 97.5 4.237228287736049E-4
37.5 102.5 2.5423369726416294E-4
37.5 107.5 2.4010960297170944E-4
37.5 112.5 2.2598550867925594E-4
37.5 117.5 2.1186141438680244E-4
37.5 122.5 2.2598550867925594E-4
37.5 127.5 2.5423369726416294E-4
37.5 132.5 2.5423369726416294E-4
37.5 137.5 2.8248188584906994E-4
37.5 142.5 4.378469230660584E-4
37.5 147.5 7.909492803773958E-4
37.5 152.5 0.001483029900707617
37.5 157.5 0.002768322481320885
37.5 162.5 0.004265476476320956
37.5 167.5 0.005988615980000282
37.5 172.5 0.006327594243019166
37.5 177.5 0.004576206550754933
37.5 182.5 0.002358723746839734
37.5 187.5 8.333215632547562E-4
37.5 192.5 2.5423369726416294E-4
37.5 197.5 9.886866004717447E-5
37.5 202.5 5.6496377169813986E-5
37.5 207.5 1.4124094292453496E-5
37.5 257.5 5.6496377169813986E-5
37.5 262.5 5.6496377169813986E-5
37.5 267.5 9.886866004717447E-5
37.5 272.5 9.886866004717447E-5
37.5 277.5 9.886866004717447E-5
37.5 282.5 9.886866004717447E-5
37.5 287.5 7.062047146226749E-5
37.5 292.5 5.6496377169813986E-5
42.5 42.5 1.9773732009434894E-4
42.5 47.5 7.344529032075818E-4
