# Table name/description: "Top8000 Cys"
# Number of dimensions: 1
# For each dimension, 1 to 1: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 360 true
# List of table coordinates and values. (Value is last number on each line.)
0.5 1.2105804733369651E-4
1.5 1.2105804733369651E-4
2.5 1.2105804733369651E-4
3.5 1.2105804733369651E-4
4.5 1.2105804733369651E-4
5.5 1.2105804733369651E-4
6.5 6.0529023666848255E-5
7.5 6.0529023666848255E-5
21.5 1.2105804733369651E-4
22.5 1.8158707100054475E-4
23.5 2.4211609466739302E-4
24.5 3.0264511833424126E-4
25.5 4.8423218933478604E-4
26.5 5.447612130016343E-4
27.5 6.658192603353308E-4
28.5 7.26348284002179E-4
29.5 9.684643786695721E-4
30.5 0.0016948126626717512
31.5 0.002179044852006537
32.5 0.0024816899703407782
33.5 0.003329096301676654
34.5 0.00381332849101144
35.5 0.0044791477513467706
36.5 0.005084437988015254
37.5 0.005689728224683736
38.5 0.006960837721687549
39.5 0.00762665698202288
40.5 0.008776708431692997
41.5 0.00938199866836148
42.5 0.010895224260032685
43.5 0.01355850130137401
44.5 0.016342836390049027
45.5 0.02118515828339689
46.5 0.026451183342412688
47.5 0.03292778887476545
48.5 0.040433387809454636
49.5 0.04896798014648024
50.5 0.05647357908116942
51.5 0.06343441680285697
52.5 0.07923249197990437
53.5 0.09605956055928817
54.5 0.11906058955269051
55.5 0.14944615943344833
56.5 0.1581623388414745
57.5 0.18661097996489318
58.5 0.20604079656195146
59.5 0.25131650626475394
60.5 0.3072453241329217
61.5 0.28218630833484654
62.5 0.3661400641607651
63.5 0.3444101446643666
64.5 0.25761152472610616
65.5 0.2926578294292113
66.5 0.3011318927425701
67.5 0.2751044125658253
68.5 0.24332667514072998
69.5 0.22631801949034563
70.5 0.20670661582228678
71.5 0.16917862114884086
72.5 0.1429695539010956
73.5 0.13467707765873738
74.5 0.11300768718600569
75.5 0.10792324919799044
76.5 0.10108346952363659
77.5 0.08201682706857938
78.5 0.062163307305853156
79.5 0.050541734761818294
80.5 0.04400460020579868
81.5 0.0381332849101144
82.5 0.03250408570909751
83.5 0.026209067247745296
84.5 0.02221415168573331
85.5 0.017856061981720236
86.5 0.015192784940378911
87.5 0.012529507899037588
88.5 0.0104109920706979
89.5 0.008776708431692997
90.5 0.007021366745354397
91.5 0.005508141153683191
92.5 0.004539676775013619
93.5 0.0038738575146782884
94.5 0.003329096301676654
95.5 0.0024816899703407782
96.5 0.002179044852006537
97.5 0.0018763997336722958
98.5 0.001150051449670117
99.5 9.684643786695721E-4
100.5 6.658192603353308E-4
101.5 6.052902366684825E-4
102.5 5.447612130016343E-4
103.5 3.631741420010895E-4
104.5 3.0264511833424126E-4
105.5 2.4211609466739302E-4
106.5 1.8158707100054475E-4
107.5 1.8158707100054475E-4
108.5 1.2105804733369651E-4
126.5 1.2105804733369651E-4
127.5 1.2105804733369651E-4
128.5 1.2105804733369651E-4
129.5 1.8158707100054475E-4
130.5 1.8158707100054475E-4
131.5 1.8158707100054475E-4
132.5 1.8158707100054475E-4
133.5 1.8158707100054475E-4
134.5 2.4211609466739302E-4
135.5 2.4211609466739302E-4
136.5 2.4211609466739302E-4
137.5 2.4211609466739302E-4
138.5 3.0264511833424126E-4
139.5 3.0264511833424126E-4
140.5 3.0264511833424126E-4
141.5 3.0264511833424126E-4
142.5 3.631741420010895E-4
143.5 4.8423218933478604E-4
144.5 5.447612130016343E-4
145.5 6.658192603353308E-4
146.5 7.26348284002179E-4
147.5 9.684643786695721E-4
148.5 0.0015737546153380545
149.5 0.0019369287573391442
150.5 0.002179044852006537
151.5 0.002300102899340234
152.5 0.0024816899703407782
153.5 0.002723806065008171
154.5 0.003147509230676109
155.5 0.0034501543490103505
156.5 0.004358089704013074
157.5 0.00484232189334786
158.5 0.005689728224683736
159.5 0.007324011863688639
160.5 0.009200411597360935
161.5 0.0104109920706979
162.5 0.012166333757036499
163.5 0.015858604200714242
164.5 0.02191150656739907
165.5 0.028509170147085528
166.5 0.03958598147811876
167.5 0.05229707644815689
168.5 0.06978996428787604
169.5 0.09466739301495067
170.5 0.130440046002058
171.5 0.15689122934447067
172.5 0.19369287573391442
173.5 0.24229768173839356
174.5 0.36032927788874763
175.5 0.3885963319411658
176.5 0.4060892197808849
177.5 0.45239392288602387
178.5 0.4730343199564191
179.5 0.4888323951334665
180.5 0.5181284425882211
181.5 0.551661521699655
182.5 0.5874341746867623
183.5 0.5615882815810181
184.5 0.5059621088311845
185.5 0.41873978572725623
186.5 0.42902971975062043
187.5 0.3786695720598027
188.5 0.3183826644876218
189.5 0.3086980207009261
190.5 0.22220204588099993
191.5 0.19133224381090733
192.5 0.15683070032080382
193.5 0.12450820168270686
194.5 0.11403668058834211
195.5 0.08794867138793051
196.5 0.07487440227589129
197.5 0.06664245505719993
198.5 0.05550511470249985
199.5 0.045154651655468794
200.5 0.03553053689243992
201.5 0.03050662792809152
202.5 0.027359118697415412
203.5 0.024211609466739302
204.5 0.021608861449064827
205.5 0.017977120029053932
206.5 0.015192784940378911
207.5 0.012287391804370195
208.5 0.009866230857696265
209.5 0.00762665698202288
210.5 0.005931844319351129
211.5 0.0050239089643484055
212.5 0.004539676775013619
213.5 0.004297560680346226
214.5 0.0036317414200108954
215.5 0.0032080382543429576
216.5 0.002602748017674475
217.5 0.002300102899340234
218.5 0.002179044852006537
219.5 0.0019369287573391442
220.5 0.0018158707100054477
221.5 0.0016948126626717512
222.5 0.0013316385206706615
223.5 0.001150051449670117
224.5 0.0010289934023364202
